convergence_time,converged,slope,intercept,final_disagreement,topic1_disagreement,topic2_disagreement,topic3_disagreement,final_distance,iterations_recorded,n,network_type,logic_type,repeat,seed
63,True,-0.2730317463358648,-0.3145912927338395,8.585918957462355e-09,5.506343931357052e-09,5.5063439331625015e-09,5.506343893217677e-09,3.360286478296562e-08,63,19,small_world,heterogeneous_cascade,9,284807588
66,True,-0.2586944655430613,-0.3239028037490895,8.631197891455729e-09,5.759997676323322e-09,5.759997673628415e-09,5.759997688936516e-09,3.512356656945908e-08,66,19,small_world,heterogeneous_cascade,10,769668591
72,True,-0.24496136654616735,0.1940784983951592,8.66315141219157e-09,6.017656831056173e-09,6.01765682685869e-09,6.0176568278354725e-09,3.875651262209648e-08,72,19,small_world,heterogeneous_cascade,11,787555584
77,True,-0.2116495177878824,-0.38633003848670844,1.8820937205455614e-08,1.2333546634658577e-08,1.2333546628913507e-08,1.2333546623889672e-08,7.121378314900526e-08,77,19,small_world,heterogeneous_cascade,12,501684040
57,True,-0.2978742136702485,-0.575232260763854,8.76432588969821e-09,5.710285355268021e-09,5.710285354062417e-09,5.710285787341448e-09,3.042554034977803e-08,57,19,small_world,heterogeneous_cascade,13,632355050
78,True,-0.2105254397844646,-0.6931528012649414,1.1329238568804076e-08,7.564588807875947e-09,7.564588807133488e-09,7.564588809469717e-09,4.605327463606327e-08,78,19,small_world,heterogeneous_cascade,14,269519884
50,True,-0.3089253688863229,-1.6784857285283727,2.4083176854739833e-08,2.3345980673691972e-09,2.867689680657489e-08,5.75012054008422e-09,4.7223916722336317e-08,50,19,scale_free,independent,0,929162632
57,True,-0.2764518210390745,-1.7790672917332133,1.9008193649418254e-08,7.335367592758762e-09,7.681894436839347e-09,2.0815623286851858e-08,3.278773529195777e-08,57,19,scale_free,independent,1,983103807
36,True,-0.5403713994304227,0.6302223520336249,3.550026649106113e-09,2.8418491752828157e-09,8.291333348698633e-10,2.872974648956782e-09,1.2957661212192922e-08,36,19,scale_free,independent,2,981004811
38,True,-0.48730296100125325,0.5838811777769266,8.23494506584047e-09,7.6213783485976e-09,2.4189927334363685e-09,4.606172863091013e-09,2.3792950342495324e-08,38,19,scale_free,independent,3,737125002
39,True,-0.4466126041766353,-1.349718560205816,4.1950145186141315e-09,2.8062684011027194e-09,4.46482532057227e-10,4.698135431243949e-09,1.3120291982829418e-08,39,19,scale_free,independent,4,42346113
50,True,-0.32244325755957837,-1.5408070086835282,1.4125182408188788e-08,8.786926825128018e-10,8.440212769678601e-09,1.3428403489857843e-08,2.990344656821306e-08,50,19,scale_free,independent,5,366455155
57,True,-0.2890340798531914,-1.278478581761158,1.44557180103675e-08,7.851343698842263e-10,1.4564988828539389e-08,6.842177909156874e-09,2.5996635006471048e-08,57,19,scale_free,independent,6,444937760
41,True,-0.43762702763659017,-0.28699530701527964,6.463910706607286e-09,7.4002621156757965e-09,1.2759955607910012e-09,1.5970755612319208e-09,1.9124082299078773e-08,41,19,scale_free,independent,7,546987787
61,True,-0.2560558567755768,-1.06308611358331,4.5768345885477434e-08,1.0189270130511925e-08,5.516357511496194e-08,1.3414565039381624e-09,7.347761144171381e-08,61,19,scale_free,independent,8,536168959
47,True,-0.3796448978872054,-0.22858065409048162,7.834189260190732e-09,8.078210144459554e-09,1.7963048726459079e-09,5.732172272940213e-09,2.0583995921588022e-08,47,19,scale_free,independent,9,146743233
49,True,-0.3655915442294751,0.15570594005099173,1.0881411485392418e-08,4.314933939274521e-09,1.2125497316818705e-08,2.1622000512769326e-09,2.6315139246879732e-08,49,19,scale_free,independent,10,793720469
39,True,-0.4776496172377768,-0.07736680506762861,4.773541951659845e-09,1.89965956334912e-09,1.9232086748631566e-09,5.557180838217383e-09,1.6532482166805183e-08,39,19,scale_free,independent,11,336285830
49,True,-0.3450504170044143,-0.5109424170150745,1.422716858566616e-08,5.36805404631915e-09,1.7509628740505514e-08,7.495934110665348e-09,3.8492940277567694e-08,49,19,scale_free,independent,12,91871996
41,True,-0.4496621641198534,-0.04256674722431275,4.8681124946943565e-09,3.949352488953501e-09,3.2116053661878506e-09,1.7316428775482127e-09,1.3185637838791851e-08,41,19,scale_free,independent,13,987647447
42,True,-0.42303919364272424,-0.36055544790695804,6.912375670937189e-09,7.739227393255328e-09,1.919648867767907e-09,2.3234772610803878e-09,2.0373299195452885e-08,42,19,scale_free,independent,14,190070932
66,True,-0.22556296642268558,-1.6509879553655937,6.264939924536065e-08,1.185063050498593e-08,3.92947803479032e-08,6.074196001244742e-08,8.117313085256356e-08,66,19,scale_free,independent,15,16230456
38,True,-0.4693997391893988,-0.016417892693558006,4.230104756010669e-09,2.074739503753095e-09,3.823205251571798e-09,3.1416507823695316e-09,1.614564210750327e-08,38,19,scale_free,independent,16,77837445
59,True,-0.2835278418392964,-0.31344220407910806,2.2614848542727506e-08,1.6474055362442993e-08,2.0000121160839337e-08,4.235130225159414e-09,5.145374852406506e-08,59,19,scale_free,independent,17,452507931
32,True,-0.6358682795405299,0.74537808412724,1.432781241670844e-09,1.107080772414705e-09,1.3090163680252927e-09,3.6795463960415737e-10,6.676714771326602e-09,32,19,scale_free,independent,18,842654621
34,True,-0.5402556241346322,0.37141430177466517,7.320054361981362e-09,4.060784892557371e-10,4.2914025814287905e-09,6.687870357409263e-09,2.3059967304778332e-08,34,19,scale_free,independent,19,512447966
37,True,-0.5092210256772162,-0.35618239963962617,3.1689663315847445e-09,3.7619871422285936e-09,5.768090922045737e-10,6.555588513450862e-10,1.070870641364785e-08,37,19,scale_free,independent,20,323901262
36,True,-0.515470990481146,-0.2629867527777641,3.80054569097695e-09,2.0967287868234377e-09,1.5918378427725095e-09,3.75270241907085e-09,1.3104816606170208e-08,36,19,scale_free,independent,21,3149836
44,True,-0.3962704387126663,-0.5876966425001049,6.944534793435769e-09,4.460677275388932e-09,6.6219937499207075e-09,1.091355698539069e-09,1.840002320735352e-08,44,19,scale_free,independent,22,479798502
41,True,-0.4259941701574885,-0.37613654882552017,7.882055119654412e-09,2.4705876889965477e-09,3.102782563756095e-09,9.227804435728567e-09,2.439196246681303e-08,41,19,scale_free,independent,23,151304054
34,True,-0.545183684455833,0.5643025111613544,9.016808337424873e-09,7.92858108374136e-09,4.37370092004374e-09,3.950337607697732e-09,2.642370345756127e-08,34,19,scale_free,independent,24,978045745
42,True,-0.42576078342951906,-0.3041503846180507,6.101014727566454e-09,1.8081317147608887e-09,4.292518454766963e-09,4.6708558974272454e-09,1.66297310735061e-08,42,19,scale_free,independent,25,291088350
44,True,-0.407990045119664,-0.62163485503918,3.5627643203254274e-09,3.466039641217346e-09,6.934667751974349e-10,1.9609427295659978e-09,1.2078455939466071e-08,44,19,scale_free,independent,26,474876836
39,True,-0.46090384055636946,-0.22606397074453816,6.351008727081565e-09,4.804380878516396e-09,5.634986197168879e-09,1.268562415802375e-09,2.1047166646748814e-08,39,19,scale_free,independent,27,18621266
50,True,-0.3331344289279551,-0.5933112140499058,1.0196983195341626e-08,9.635127815782809e-09,1.9321395461712326e-09,5.982779661578632e-09,2.6637016078312955e-08,50,19,scale_free,independent,28,130921312
34,True,-0.5477902271801022,0.27573253615186966,2.584002520425067e-09,2.2507761848863258e-09,3.9127363819278316e-10,2.0251357918620526e-09,1.2561043746549207e-08,34,19,scale_free,independent,29,207486450
35,True,-0.5653024037197629,0.8269271831016181,2.934259473548801e-09,2.022959912280248e-09,2.0229599137749417e-09,2.0229598754252413e-09,1.2543030547180258e-08,35,19,scale_free,cascade,0,51721491
55,True,-0.3147782111991213,-0.4637183538217699,1.2867306584628199e-08,8.129037430993733e-09,8.129037430993733e-09,8.129037426116441e-09,2.651915626943525e-08,55,19,scale_free,cascade,1,725993690
50,True,-0.33976114757727505,-0.3818794067202239,1.8763493941177055e-08,1.3045330847463e-08,1.3045330846823005e-08,1.3045330847038252e-08,4.0329537753729746e-08,50,19,scale_free,cascade,2,945416572
82,True,-0.18666165176512092,-0.8018775932168466,7.37235129288378e-08,5.148819428559236e-08,5.148819428559236e-08,5.148819428336379e-08,1.2180202790571993e-07,82,19,scale_free,cascade,3,985355397
56,True,-0.2933442365521981,-1.2118295819062082,1.3134183272561757e-08,9.012933779832441e-09,9.012933779832441e-09,9.012933780359848e-09,2.8604830611093047e-08,56,19,scale_free,cascade,4,788746305
37,True,-0.4652005556474146,-1.2044933540213318,5.204347367516775e-09,3.5209090960719324e-09,3.5209090995397006e-09,3.5209090610319342e-09,1.6004312439553784e-08,37,19,scale_free,cascade,5,504063906
36,True,-0.5210613058506322,-0.17919886988144568,2.6856856355519463e-09,2.0737990073476974e-09,2.073799008348173e-09,2.073798993932672e-09,1.1400322722778817e-08,36,19,scale_free,cascade,6,45857379
49,True,-0.31407015729400184,-2.254933685390367,1.4323818033929823e-08,9.672661676070287e-09,9.672661676070287e-09,9.672661673795604e-09,3.04874246752945e-08,49,19,scale_free,cascade,7,90701766
41,True,-0.43583134684380115,-0.4588725440379887,5.531082532819783e-09,4.2771168804912365e-09,4.27711688226637e-09,4.277116868083805e-09,1.7619837471249625e-08,41,19,scale_free,cascade,8,547786621
39,True,-0.45267347845954287,-0.7306082178151196,4.1098588600401865e-09,2.9114340792345367e-09,2.9114340804543163e-09,2.911434079755379e-09,1.3719408865576558e-08,39,19,scale_free,cascade,9,423655120
